"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings"
"219","I",0.372738386743231,0.304359679885951,0.110381760074054,0.338995908876938,0.102785973328259,0.062541298166777,0.110916887473173,12
"220","F",0.708489300927861,0.55399855369686,0.213389836605449,1.38787452730976,0.695801804475496,0.386937453665717,0.472383890458571,12
"221","M",0.515495974895244,0.379304890852081,0.126677521863771,0.676385796703535,0.266725040312163,0.168559746297372,0.141226726081837,7
"222","M",0.645332632560258,0.533273900055793,0.156156242884894,1.47807340087809,0.739132243257446,0.250117156198133,0.41579022508234,11
"223","F",0.607904877238907,0.47619396558541,0.15033022825495,1.15391858433736,0.560563882593962,0.236874304577952,0.302230097158626,11
"224","F",0.534327380562193,0.428414850223052,0.167764365845682,0.848277506379076,0.301783383427931,0.213856707067338,0.24649309540097,9
"225","M",0.299979874542971,0.228752897751172,0.0726759291925901,0.117003406576687,0.0423687300448041,0.0275751357029508,0.0427643704910957,7
"226","F",0.622360184005952,0.500481983940686,0.179805563664302,1.15372499999707,0.511464984647283,0.253549870714202,0.348321805823624,9
"227","F",0.681264084727899,0.533030667707548,0.185911638122314,1.47672040168369,0.630191229574356,0.259656294595842,0.442484209201124,17
"228","M",0.629754427596201,0.4976498910018,0.181966026232883,1.37420540924161,0.566555196293917,0.324146314028583,0.305882867568975,10
"229","M",0.491310807716213,0.383041127043855,0.144756234810263,0.739170684884908,0.234799196722088,0.17362550427857,0.260513782097059,9
"230","M",0.520089897354619,0.416694984350937,0.149214670461215,0.726792997949034,0.325504761034867,0.209569161031193,0.245831566822282,11
"231","M",0.707620972367345,0.53751472499453,0.184335404803114,1.78838691927854,0.638437644166182,0.42867175575783,0.487606332525964,10
"232","I",0.50712201114601,0.384100300668443,0.143773055571051,0.657081668303354,0.256279670916358,0.126625120736363,0.176990776194669,9
"233","F",0.704471816094667,0.530899910713935,0.170726848127277,1.52371313636389,0.6492610391008,0.330250069355553,0.388589351341643,12
"234","M",0.500707696094937,0.336024096930348,0.115051346792031,0.652380714274014,0.332700033913431,0.158279548290603,0.22452201623562,6
"235","F",0.560826373419128,0.407676687425034,0.162309092188216,0.925714890811242,0.391980909839014,0.229716181788376,0.26172049937128,17
"236","M",0.630651830518618,0.4540786577544,0.146741682890457,1.06447731909534,0.538536131869098,0.188427331506876,0.196265663438048,8
"237","I",0.35133467877123,0.273688402079528,0.0793695305251059,0.193499219349573,0.072384124195063,0.0359367455559639,0.0583126984604668,9
"238","M",0.461277518322722,0.372824800255482,0.0688655452165982,0.51509188521412,0.197638343560928,0.129464080550757,0.168931158361251,10
"239","I",0.516594862032365,0.401128924475333,0.121910664274214,0.626129847061692,0.325982827018069,0.127548558237606,0.181444261745092,8
"240","M",0.568819515464768,0.443650690914397,0.144025457935111,0.954898414018136,0.399715646934997,0.1853288796739,0.299433737279808,11
"241","F",0.53910870388499,0.42147037182114,0.130171329665919,0.760321615410209,0.365142280405338,0.168585718992334,0.149750235059176,9
"242","M",0.683603184092565,0.587043317963957,0.211366936070344,1.61797775006655,0.710356358843045,0.403505565015394,0.497962717516894,12
"243","I",0.371771461748828,0.28451344543064,0.090495737914261,0.217599595139144,0.111864280771876,0.0576421962447378,0.0687135761811444,8
"244","I",0.26148477703299,0.195402727866714,0.0640073900336984,0.0890809110618242,0.0337182003017966,0.0186647999585606,0.0265648725347034,6
"245","M",0.420601828783042,0.339838767582943,0.113390725980577,0.443731827894803,0.162440263672038,0.0981229743318887,0.142544032687704,7
"246","F",0.602660949835768,0.450413178474407,0.129628720853987,0.891512787490961,0.36438921280374,0.172557639151712,0.284604749909663,12
"247","F",0.593962810957871,0.425116952024451,0.145206583925311,0.777043376822956,0.28682585371301,0.200537747305392,0.203592143400726,14
"248","F",0.568768192004531,0.419016563992917,0.153314494534624,1.09102434859484,0.49821665653679,0.231684241204809,0.240175006123056,13
"249","F",0.696274325849962,0.556023982874189,0.196421894926233,1.88544940180349,0.849353757692652,0.324058573288992,0.40845866494122,11
"250","F",0.603103948223413,0.474008673731282,0.165446051457512,1.11204473425239,0.625114433404814,0.238570269571684,0.235540221366813,9
"251","F",0.549322430337751,0.43506790277036,0.145830454701862,1.19422652508745,0.537150300447058,0.222114907050742,0.331170532029515,8
"252","I",0.548314299859321,0.404452775553671,0.128892937503584,0.728089397044731,0.314470116732669,0.158280551598799,0.251702050344684,8
"253","M",0.49001358275667,0.357145997595118,0.158613374621645,0.651471270927674,0.290614591223232,0.158867851370172,0.182545244741927,9
"254","M",0.555604128959145,0.430264235421829,0.147794671569574,0.811389822108951,0.310481214023307,0.14126710945034,0.247093548033021,8
"255","M",0.581064570300449,0.454469961968688,0.149704115053628,1.00339252890349,0.432860752950261,0.200203448067645,0.29005490773635,16
"256","F",0.422041745784072,0.33633943559779,0.110382193121719,0.382908769631635,0.167256835330062,0.114925832478566,0.129107926617294,10
"257","I",0.532660353914298,0.387055212800924,0.121375739166405,0.633329059203219,0.244264395178992,0.146768551443486,0.16656677887984,10
"258","I",0.465600014634594,0.349122677432639,0.117526973426792,0.40011106085595,0.157332697810887,0.0964946243243049,0.125102276517699,8
"259","I",0.508106733265662,0.402493161876224,0.126149923573202,0.611928420233933,0.279212901247522,0.14760918422437,0.216698651211845,10
"260","I",0.509563392455273,0.398895921823026,0.143013825290051,0.701417435061827,0.28447473823005,0.121023285670927,0.17019254482963,9
"261","M",0.533649057848633,0.407198183762351,0.160998126958346,0.728360977357767,0.261859091601433,0.121954822351748,0.278613241333266,15
"262","F",0.646101580108973,0.477097630894054,0.158619920014026,1.27167317246077,0.559397286106332,0.344276970275697,0.315570690882089,9
"263","M",0.650407636230654,0.519551684191562,0.178336599083901,1.38007459599078,0.650237936992184,0.384263012257004,0.376514983630028,11
"264","M",0.657875468367612,0.54142627884671,0.184395095865085,1.60583780707831,0.788718126601964,0.381183459632577,0.387889748751403,11
"265","I",0.335706161035763,0.278704997991897,0.0826868453186209,0.214554327387171,0.0811082306256556,0.0448932012790384,0.0619455506676364,7
"266","M",0.127795518468212,0.111078670287359,0.0330169277670162,0.0173110126574102,0.00568442655526125,0.00647611519369618,0.00568403618383691,4
"267","I",0.520915387352541,0.423764917827761,0.130449889000748,0.688328219293702,0.254238245665931,0.151458025931797,0.207867061164584,10
"268","I",0.409406575947819,0.331311329769906,0.0971228041306193,0.305280764322068,0.119404457586341,0.0455454256970545,0.106306856435225,7
"269","I",0.538098776759071,0.455448145675474,0.172400470899121,1.08172774171326,0.380056275944113,0.194372390681334,0.273989743998226,11
"270","M",0.585990981181976,0.487315284514781,0.141296195376753,0.874572044264427,0.378610519774377,0.195208090460032,0.250563930605287,9
"271","F",0.463408551676141,0.345708549306641,0.101358497847337,0.334541758204051,0.181839351516501,0.082159906811424,0.120144056021245,7
"272","F",0.651888240333313,0.512430745904828,0.153920563772787,1.37031400763272,0.614213777531921,0.360146883450313,0.346977545188044,9
"273","M",0.590645015819977,0.45125175927667,0.14711081748459,0.993759625613216,0.425777536342473,0.214469706693077,0.315611465335077,11
"274","M",0.254090192381413,0.191281009092885,0.0873635533160193,0.0939414950693531,0.0215231251006918,0.0191718491891657,0.0246774502642029,5
"275","I",0.359155644214339,0.253146402694096,0.096479479334243,0.185690115678014,0.0388810405554689,0.0260426338350535,0.0610326284779841,6
"276","I",0.371659680548545,0.298541547545552,0.091978889560526,0.313264287286418,0.153775294559975,0.0696555663877937,0.0760781443345996,7
"277","M",0.523498759387506,0.385697675247536,0.135394981352375,0.638152514038638,0.297820975668284,0.132000741531593,0.183955761033534,12
"278","F",0.535666032068095,0.41297520724278,0.150262289404198,1.34258208030139,0.622938402556781,0.316530995810207,0.282580527834246,8
"279","F",0.672822604851022,0.512205064534276,0.190558976433492,1.36942192635742,0.745901191298171,0.267667839498555,0.281054440193741,10
"280","M",0.650331795958504,0.519744638611879,0.194891810477717,1.37602814786595,0.507211022135525,0.312583874720723,0.455796396153438,16
"281","F",0.604131480282587,0.472182579236809,0.171981361760768,1.16877637868564,0.477894893108727,0.229088368819801,0.370906174949059,11
"282","F",0.59981561178133,0.512992156732745,0.155027900890141,1.28117778268307,0.691717618866208,0.288909981816014,0.325759273363689,11
"283","F",0.588240907624119,0.452608579957613,0.166758885312256,1.07704088675153,0.605017427706204,0.255279111676561,0.277223352462643,10
"284","F",0.602975844009389,0.466795907006673,0.168953138912989,1.09068396972696,0.435471199682475,0.220085695869788,0.33230267003811,9
"285","M",0.565955773437756,0.438746563276896,0.141154610394374,0.905803583332729,0.377529601238891,0.151994227111734,0.285407926897804,13
"286","I",0.274175601865701,0.211422958034471,0.0833790148542258,0.173229972121127,0.0437390799967939,0.0251682755469874,0.0471562803897807,9
"287","M",0.645503159118679,0.514947580225824,0.207664173277364,1.32521589300136,0.633005146384992,0.303768715032919,0.403564634405422,9
"288","M",0.634529523241361,0.515272677619672,0.168138119508485,1.50728392378457,0.665762880360817,0.298687761741845,0.310128025774134,13
"289","M",0.493748602114638,0.406294020746044,0.123921963754032,0.400862699554987,0.217752934667689,0.0928441863563111,0.170948920165529,11
"290","F",0.456429735870127,0.318867340749086,0.105559275440605,0.525131305014189,0.202735789003068,0.101601837366584,0.135058373655635,11
"291","F",0.618662508387842,0.514596202272598,0.202044563234666,1.12022005082892,0.594203238952065,0.358218094496858,0.623314232416303,22
"292","F",0.640288407121195,0.508813109263781,0.171701592953877,1.26487053161862,0.651907065328029,0.297329517072822,0.272492710312154,9
"293","I",0.476513157060153,0.355852467352064,0.0885473486598906,0.382738879684167,0.224162809443859,0.113749314865806,0.133500888337388,8
"294","I",0.431873768941925,0.332120939439002,0.116249769397284,0.370346006170257,0.142952226915033,0.0935643426628214,0.114665696621675,6
"295","F",0.589933405818857,0.458215540300775,0.141058099810255,1.04378966670905,0.534974609979905,0.204017015167831,0.254845149161182,9
"296","I",0.310667255402395,0.226435830538111,0.0617233588454754,0.138183009171053,0.0585516553336381,0.0399618918054412,0.0371036217447685,6
"297","F",0.653664078903907,0.495673323903106,0.151464976100418,1.38874966756388,0.565513881373542,0.334921504316106,0.346766921065837,9
"298","F",0.531086445107631,0.410795915648563,0.135563256225046,0.805237966093098,0.392120465810688,0.192121528966311,0.163535987165481,10
"299","F",0.640256860894254,0.497607785888415,0.175131575329256,1.37279035264967,0.607670946706396,0.293483213304331,0.365223856599237,11
"300","M",0.516940622246091,0.412368431375181,0.138953459776936,0.64073125007342,0.327447361347166,0.134152672729557,0.169970806174888,7
"301","F",0.394265205980808,0.302169824838308,0.13084296454211,0.337662219784444,0.178489957421911,0.0740513350645961,0.0777094253644102,7
"302","F",0.568912194474936,0.49517027364282,0.176078229803858,1.04274195295014,0.37651196023608,0.196528892083897,0.343487931619087,8
"303","I",0.242639846702119,0.191220610103287,0.0664596895285557,0.0684454647496686,0.0288919881476588,0.0201966085962037,0.0183960876545531,5
"304","I",0.490105744777318,0.345181154769251,0.107664969625541,0.4404929725931,0.209846864896025,0.0807228738003043,0.128520168655852,9
"305","I",0.368665825646836,0.252821140400338,0.121419238912246,0.223706934155649,0.0931866279849359,0.0480732610082954,0.0703438368123555,7
"306","M",0.579599107137955,0.45616462861413,0.164335889711581,0.897660054735274,0.341547178187526,0.224616931232811,0.2697243908455,8
"307","M",0.565230798238132,0.447120474316637,0.148877131111817,0.84114691643575,0.367401384153064,0.174213146805544,0.231824511115079,11
"308","F",0.558948597746031,0.409557157815551,0.158475262714845,0.82431818393543,0.299473834650009,0.198329231489671,0.208886463152898,11
"309","I",0.441600267421278,0.307517795112716,0.125550643102821,0.403867949370028,0.136544639712469,0.074131966153658,0.129780898586926,12
"310","I",0.532285295503045,0.38890744099275,0.132929063938785,0.635371695248696,0.268437959582664,0.156866317698042,0.201431166549478,10
"311","F",0.66152798301846,0.532977611423243,0.180265893728099,1.54072497870082,0.598183295088931,0.327468113326678,0.400816718725775,10
"312","F",0.488882631913399,0.393121179265041,0.122065240666955,0.582398601081216,0.253857691940732,0.146878748319464,0.176562702411543,8
"313","F",0.510882818052398,0.397427442302346,0.139171575302175,0.636378427715745,0.291545266164503,0.169465238584172,0.209945065223647,9
"314","I",0.522336973933517,0.406353166009032,0.152457925706184,0.733195485449949,0.289407673719484,0.140346116001494,0.211190766210199,8
"315","I",0.328260185033584,0.276313596456878,0.089708598798087,0.200466703303364,0.0916240238449954,0.0342587976721447,0.0740441625606288,8
"316","M",0.711213691655123,0.500075488077277,0.188773428921193,1.47758909181443,0.761356670648752,0.382971320270977,0.403852909597326,11
"317","F",0.604300485856847,0.497427718142682,0.154754473777966,1.14505291223402,0.471781503528416,0.26762546923216,0.310303740704156,15
"318","F",0.383410287422471,0.292982664468453,0.105914439213193,0.293111567110088,0.112409865356617,0.0630592119778573,0.0996269633354219,8
"319","F",0.608165570087994,0.455895698606127,0.157503611708343,1.15925369009477,0.484004101519481,0.311433813821494,0.295182279125673,13
"320","I",0.468746409616372,0.352790440543335,0.114515111327837,0.465918616545841,0.223609947150027,0.10473563389987,0.130053355660174,8
"321","I",0.428220377559514,0.309033924851819,0.0894161720416953,0.327008441873137,0.134318315812975,0.0624798447172992,0.0898652982463522,6
"322","F",0.652487448856191,0.539673238777686,0.166340304925835,1.46233847406886,0.537171216242977,0.321861097499124,0.539394278929237,17
"323","M",0.565099986914087,0.456472774158152,0.145799370312364,1.01117898652128,0.414865467479159,0.200935631593483,0.324983629804769,8
"324","F",0.722553573015026,0.554883167706586,0.213217232061028,1.86024463952099,0.68350672702501,0.483479172074345,0.731801082099353,13
